Country,Latitude,Longitude
USA,39.8167,-87.2000
USA,40.3167,-87.5000
USA,33.9333,-89.3333
USA,38.2833,-85.7500
USA,40.9867,-84.8836
USA,38.2833,-86.0667
USA,37.9325,-87.3744
USA,41.6167,-87.3833
USA,40.8667,-85.7000
USA,38.8667,-77.8833
USA,42.0256,-88.1783
USA,41.2167,-81.7500
USA,41.6317,-87.0881
USA,39.5108,-87.1242
USA,38.5667,-85.7667
USA,40.6167,-87.3167
USA,34.9231,-89.9403
USA,39.4039,-86.4530
USA,39.5903,-84.9208
USA,39.4861,-86.4183
USA,40.8575,-86.0747
USA,39.8667,-93.1469
USA,41.5575,-85.8825
USA,38.2667,-87.7500
USA,37.9647,-87.5783
USA,41.7064,-86.5033
USA,41.0856,-87.3828
USA,39.7942,-87.3706
USA,39.9206,-86.3136
USA,39.2167,-84.8500
USA,41.2667,-82.6167
USA,39.2667,-86.3500
USA,40.6339,-87.4919
USA,41.4311,-85.5897
USA,34.2486,-88.9975
USA,39.3333,-86.4167
USA,41.0908,-88.8158
USA,38.8725,-86.8350
USA,36.7056,-79.8650
USA,37.9542,-86.9858
USA,38.7997,-85.6725
USA,40.6628,-86.8814
USA,39.8942,-85.3953
USA,38.0044,-87.5192
USA,41.5269,-86.2692
USA,40.3833,-87.4167
USA,40.8656,-87.3692
USA,39.7886,-87.3639
USA,39.8833,-86.1667
USA,34.2333,-88.8667
USA,40.1586,-86.9050
USA,40.9842,-86.8872
USA,39.6167,-85.3333
USA,41.1833,-82.5667
USA,41.5422,-87.2881
USA,39.4717,-76.1697
USA,39.6167,-88.6333
USA,37.4031,-76.2689
USA,39.9000,-85.9833
USA,40.6653,-86.9550
USA,38.1342,-87.9481
USA,40.4175,-84.9925
USA,39.1311,-87.6403
USA,39.7067,-86.2808
USA,38.4558,-86.6983
USA,40.7550,-86.7622
USA,34.1381,-88.9983
USA,40.2986,-86.5067
USA,40.7478,-86.3878
USA,37.9667,-87.5833
USA,41.4500,-85.2500
USA,38.1108,-87.5325
USA,38.2500,-87.0333
USA,38.2500,-78.2167
USA,41.5603,-86.1581
USA,41.6167,-87.1833
USA,39.9833,-81.7833
USA,37.0833,-76.3500
USA,38.6500,-85.7000
USA,39.6439,-86.8767
USA,38.1667,-87.8000
USA,39.7667,-86.1667
USA,40.2553,-84.9958
USA,39.1167,-85.1000
USA,30.8408,-89.5453
USA,40.2833,-86.5000
USA,41.7167,-85.4167
USA,40.7500,-86.3500
USA,41.1589,-86.9014
USA,39.5500,-86.1000
USA,41.4500,-85.2272
USA,38.6886,-85.7850
USA,38.8894,-86.5519
USA,38.2167,-86.0167
USA,38.3333,-79.5000
USA,41.5167,-83.3000
USA,39.2500,-87.3833
USA,39.7858,-85.7611
USA,38.1833,-87.8333
USA,38.1656,-87.7853
USA,39.7825,-86.1853
USA,39.0203,-87.5686
USA,31.9850,-90.9719
USA,41.1719,-85.9192
USA,40.9581,-87.4778
USA,38.8167,-76.8667
USA,38.8000,-86.0667
USA,41.2647,-87.4178
USA,40.0469,-86.0169
USA,38.9617,-85.8608
USA,38.7914,-86.2097
USA,39.1333,-85.2833
USA,41.0833,-84.3833
USA,41.1644,-84.8483
USA,39.7833,-85.7833
USA,38.3500,-79.5333
USA,39.1333,-75.4667
USA,38.1464,-87.8472
USA,39.1000,-87.4167
USA,32.6833,-88.4667
USA,39.8500,-86.1167
USA,41.0667,-86.2167
USA,38.6489,-87.1989
USA,40.0114,-85.8436
USA,40.7592,-87.4353
USA,40.9667,-87.4500
USA,38.2500,-87.3000
USA,38.9822,-85.8989
USA,40.0383,-86.0711
USA,41.5436,-87.0319
USA,38.4075,-86.1106
USA,39.0447,-87.5289
USA,41.2667,-82.2167
USA,39.1500,-86.9833
USA,38.8333,-77.0167
USA,42.7536,-92.8022
USA,38.3500,-78.7333
USA,34.5667,-89.3167
USA,39.2481,-87.5100
USA,39.2333,-85.1000
USA,41.0664,-86.2097
USA,39.6483,-85.6781
USA,41.4931,-85.0453
USA,39.7164,-86.0678
USA,39.9667,-86.0500
USA,40.0167,-86.0167
USA,39.1614,-87.2436
USA,41.6117,-86.7297
USA,41.4667,-87.0667
USA,41.0833,-86.5167
USA,35.3444,-77.9647
USA,38.4167,-86.1167
USA,41.7167,-86.8500
USA,39.1167,-86.9833
USA,31.5867,-89.8819
USA,41.6400,-85.1967
USA,39.6000,-83.6167
USA,39.2347,-85.0756
USA,41.4333,-85.0167
USA,37.9286,-87.8956
USA,42.6667,-95.3000
USA,41.3589,-85.6997
USA,37.8833,-87.0500
USA,38.7369,-85.3942
USA,41.1828,-87.3425
USA,39.7681,-86.1805
USA,36.6667,-80.4481
USA,39.5000,-85.1833
USA,41.5114,-87.0378
USA,35.1739,-79.0089
USA,41.5375,-86.7014
USA,38.5556,-86.4858
USA,31.1775,-89.4156
USA,38.3567,-87.5906
USA,41.7000,-86.8167
USA,40.5614,-86.3425
USA,40.1333,-85.3500
USA,41.4000,-85.7333
USA,37.9392,-87.0589
USA,41.1733,-86.7572
USA,39.5283,-85.7914
USA,39.8778,-87.0372
USA,38.3756,-86.3397
USA,39.5000,-83.6167
USA,42.9981,-96.0175
USA,38.1233,-87.5319
USA,36.7000,-82.3167
USA,39.8075,-85.4878
USA,39.0917,-84.8556
USA,32.0706,-88.7189
USA,33.6833,-78.9333
USA,40.1167,-87.2667
USA,40.1825,-85.3497
USA,39.5667,-86.8667
USA,40.0631,-85.5778
USA,38.5333,-86.4833
USA,39.7594,-87.2269
USA,40.5800,-85.6586
USA,41.5361,-86.4361
USA,38.5528,-86.7944
USA,38.8833,-86.3000
USA,37.9531,-86.7747
USA,38.5667,-86.6167
USA,41.3053,-86.6286
USA,41.3333,-80.5500
USA,32.1433,-89.5525
USA,38.1833,-86.3333
USA,42.0208,-93.7742
USA,38.3000,-76.4167
USA,39.9233,-86.5983
USA,38.3064,-79.7197
USA,39.8833,-86.1333
USA,39.2400,-86.2294
USA,40.5667,-85.6667
USA,39.0667,-85.2500
USA,40.9936,-85.7750
USA,37.9333,-86.5333
USA,39.1167,-85.1333
USA,41.7203,-86.2692
USA,40.3522,-87.5250
USA,39.9489,-86.2556
USA,39.4708,-87.4081
USA,40.4583,-86.1758
USA,31.3656,-88.9322
USA,40.4167,-86.9167
USA,38.2150,-86.3661
USA,38.3167,-85.8167
USA,41.7500,-84.8667
USA,41.9519,-93.5656
USA,41.0167,-84.0500
USA,38.7833,-84.9667
USA,39.0017,-85.5997
USA,35.8922,-78.7819
USA,40.8628,-86.5089
USA,38.2167,-79.7333
USA,39.7833,-86.2500
USA,39.1619,-85.0517
USA,39.9833,-85.7667
USA,39.1667,-87.1833
USA,31.5333,-88.9000
USA,39.0717,-85.2453
USA,40.4614,-86.2122
USA,41.3372,-93.4864
USA,40.0517,-86.4750
USA,40.8333,-85.3000
USA,39.4761,-87.4181
USA,39.9000,-86.2667
USA,40.4750,-86.9919
USA,39.5022,-87.0033
USA,38.9886,-85.5858
USA,39.6042,-85.4528
USA,37.7167,-76.5500
USA,42.0000,-93.6500
USA,39.2836,-86.7703
USA,41.0325,-84.0542
USA,36.0969,-79.9433
USA,41.6667,-86.1333
USA,40.0739,-87.5067
USA,32.5000,-88.8333
USA,38.7436,-85.0761
USA,38.0500,-86.1333
USA,41.1758,-91.8183
USA,40.0506,-86.5744
USA,40.9000,-95.7000
USA,38.9275,-87.0111
USA,39.4333,-85.6000
USA,41.5014,-94.6356
USA,40.7942,-87.1719
USA,40.0667,-86.2167
USA,41.1667,-87.3333
USA,39.3792,-74.4242
USA,40.4169,-86.9058
USA,39.2833,-86.7667
USA,37.4667,-79.6000
USA,42.0347,-93.6200
USA,34.7397,-88.9514
USA,41.6000,-83.2000
USA,40.4000,-86.8833
USA,41.3306,-85.7819
USA,40.7647,-86.0739
USA,43.1017,-93.8014
USA,38.7894,-86.3964
USA,40.9239,-87.1753
USA,37.9500,-87.4667
USA,38.6786,-87.4633
USA,38.1642,-86.8094
USA,37.0833,-77.9500
USA,41.7000,-86.2333
USA,41.0333,-94.2000
USA,42.3700,-95.5750
USA,41.1947,-87.0578
USA,40.0333,-85.4000
USA,40.2233,-86.1086
USA,37.8814,-79.1317
USA,34.0833,-90.8500
USA,41.7394,-92.4400
USA,39.5167,-84.7500
USA,40.7325,-92.8900
USA,40.2964,-86.9028
USA,42.1117,-91.2933
USA,42.4000,-90.6667
USA,41.6117,-90.5817
USA,38.4650,-87.2658
USA,42.0169,-93.3189
USA,39.7667,-84.8333
USA,40.3833,-84.8667
USA,38.7386,-87.4878
USA,31.7967,-90.1525
USA,36.5728,-79.3361
USA,41.6000,-94.0167
USA,41.8167,-93.1333
USA,40.2833,-86.0667
USA,37.8444,-79.1303
USA,38.2500,-87.2500
USA,39.9961,-86.3542
USA,41.5500,-90.5667
USA,42.6403,-92.0292
USA,42.4086,-90.7325
USA,40.7333,-92.7667
USA,42.8078,-96.2692
USA,39.5167,-84.7333
USA,42.0772,-91.3028
USA,41.2864,-91.3611
USA,39.8500,-84.8500
USA,38.6158,-86.0856
USA,41.3392,-86.3358
USA,32.8978,-90.8853
USA,38.7000,-87.5167
USA,43.3042,-91.7953
USA,42.5400,-90.6461
USA,41.0211,-91.9553
USA,41.5833,-85.5667
USA,41.3175,-84.9461
USA,42.2147,-91.5222
USA,40.8236,-94.0475
USA,42.8258,-96.5514
USA,42.4172,-93.3775
USA,38.4167,-79.5833
USA,41.6500,-87.4833
USA,42.2244,-92.8856
USA,38.8853,-79.8528
USA,39.8544,-84.8778
USA,38.6167,-86.0333
USA,33.8500,-91.0167
USA,41.6775,-93.5822
USA,41.7167,-81.2167
USA,41.3333,-86.3167
USA,43.2833,-91.7833
USA,42.8503,-91.8158
USA,42.7544,-92.9764
USA,40.7917,-85.8258
USA,41.0164,-93.2792
USA,42.2500,-92.4667
USA,38.0111,-78.4494
USA,39.4167,-77.4667
USA,39.4069,-86.1603
USA,32.3667,-90.8333
USA,41.7006,-86.2486
USA,41.8747,-94.6706
USA,42.0333,-94.1333
USA,38.8833,-87.1833
USA,41.2981,-94.4561
USA,38.7669,-86.6847
USA,42.8353,-96.3433
USA,42.4667,-91.4167
USA,43.2844,-93.6306
USA,41.9667,-92.7667
USA,41.4175,-95.0039
USA,40.7747,-91.1164
USA,40.4167,-85.8167
USA,41.7525,-81.2956
USA,40.9519,-93.2597
USA,39.4539,-85.6964
USA,39.0000,-78.2333
USA,32.3975,-90.0647
USA,41.7086,-91.5353
USA,40.2000,-84.8000
USA,37.7500,-79.6500
USA,41.6886,-93.7350
USA,43.0031,-96.4850
USA,42.5700,-90.8358
USA,38.2692,-87.1631
USA,41.0656,-92.7867
USA,40.6742,-94.7244
USA,42.5836,-94.2006
USA,41.2039,-92.8872
USA,41.0267,-86.5867
USA,42.0364,-95.3289
USA,43.0603,-92.6717
USA,43.0336,-92.5017
USA,41.3061,-95.0847
USA,40.9461,-83.9614
USA,38.0667,-78.1500
USA,40.9886,-94.7492
USA,41.4439,-86.9294
USA,31.5000,-91.0667
USA,41.7203,-92.7489
USA,41.1500,-92.6333
USA,37.7953,-87.9930
USA,43.0667,-96.4500
USA,40.3967,-91.3750
USA,43.1878,-91.8719
USA,40.6222,-91.3339
USA,40.1714,-84.9208
USA,38.1008,-79.8861
USA,40.9833,-92.8667
USA,40.6608,-94.7164
USA,41.6092,-91.5050
USA,42.7572,-95.5378
USA,40.9308,-93.4581
USA,41.7069,-94.9222
USA,41.2333,-85.8167
USA,37.3208,-79.2067
USA,42.3647,-92.7594
USA,40.4667,-85.5000
USA,42.4686,-95.7950
USA,42.1575,-90.7064
USA,41.2167,-85.8167
USA,42.6500,-96.5333
USA,42.3653,-93.0972
USA,43.0683,-94.3053
USA,41.8814,-92.2764
USA,41.8833,-91.0667
USA,41.6667,-91.5000
USA,42.0650,-94.8500
USA,40.7275,-91.9683
USA,33.0667,-89.2833
USA,39.4019,-77.9844
USA,40.7472,-91.2750
USA,41.2633,-85.8678
USA,37.3553,-80.5378
USA,38.7864,-82.5133
USA,41.5414,-93.6558
USA,40.7500,-93.4833
USA,42.2611,-90.4230
USA,42.5000,-95.5000
USA,40.7042,-93.3697
USA,41.6833,-91.4667
USA,42.2803,-96.0961
USA,39.3667,-75.0667
USA,42.6322,-90.9189
USA,41.6000,-90.3500
USA,40.7244,-95.0192
USA,42.1619,-95.7836
USA,41.2739,-95.4025
USA,41.6686,-94.4972
USA,38.8333,-78.6500
USA,42.7753,-91.4536
USA,42.8667,-93.5500
USA,41.6833,-91.4833
USA,40.7167,-91.9500
USA,43.0239,-91.1747
USA,32.4000,-88.6000
USA,43.3000,-94.2167
USA,42.2411,-91.1733
USA,42.4897,-95.5489
USA,39.6428,-79.9164
USA,42.2989,-90.9983
USA,41.1247,-84.5919
USA,42.5028,-95.4183
USA,42.7200,-93.7336
USA,41.6122,-93.6200
USA,41.6833,-91.5167
USA,40.6189,-94.5050
USA,41.5747,-90.4006
USA,41.3333,-95.8167
USA,42.7858,-91.0958
USA,36.9033,-76.1922
USA,43.2419,-92.4433
USA,37.3833,-80.5333
USA,42.1558,-96.0831
USA,42.9975,-91.6583
USA,42.1569,-95.8097
USA,41.6833,-91.5167
USA,41.7500,-91.4333
USA,31.8833,-91.0000
USA,40.7597,-92.4394
USA,42.0633,-95.8364
USA,42.6611,-92.9083
USA,40.9833,-93.0500
USA,39.0000,-79.1167
USA,41.7117,-93.0297
USA,41.7947,-90.2639
USA,42.5189,-93.2536
USA,37.2833,-77.0500
USA,41.5783,-93.6056
USA,42.0900,-92.6756
USA,40.7667,-91.7667
USA,41.0833,-84.7333
USA,42.3008,-93.3008
USA,39.8683,-75.2311
USA,42.0494,-90.7489
USA,40.6153,-95.6533
USA,42.7817,-96.1458
USA,41.3167,-95.8167
USA,41.7500,-91.4167
USA,31.3719,-90.2986
USA,41.0333,-95.4000
USA,42.5378,-92.4431
USA,41.8333,-90.2167
USA,42.0417,-93.8906
USA,37.8644,-77.6383
USA,41.7750,-95.1525
USA,41.6167,-92.9000
USA,37.5050,-77.3203
USA,42.4075,-92.4633
USA,42.7214,-96.2403
USA,40.6000,-95.2000
USA,41.7367,-93.7236
USA,42.0833,-93.9333
USA,41.8781,-92.7786
USA,42.5764,-96.3039
USA,40.7000,-93.4833
USA,42.0833,-90.6333
USA,38.3500,-79.0833
USA,40.8761,-94.5614
USA,38.9500,-83.4167
USA,42.7197,-94.2203
USA,37.3169,-79.9742
USA,41.3247,-93.1008
USA,41.6833,-91.4667
USA,34.5369,-90.1933
USA,43.3894,-92.0939
USA,42.0500,-91.5881
USA,40.6000,-95.6500
USA,42.1256,-95.1886
USA,42.0347,-94.4114
USA,41.0333,-95.3167
USA,42.0800,-92.4050
USA,39.0642,-77.8883
USA,37.6333,-76.5667
USA,41.5169,-92.0597
USA,41.8108,-90.5406
USA,42.7181,-94.2689
USA,42.7000,-96.3333
USA,42.3008,-93.6389
USA,43.0006,-96.0539
USA,41.9667,-91.6667
USA,41.0517,-95.7492
USA,40.7244,-93.6453
USA,38.8483,-77.0342
USA,42.2792,-91.5250
USA,34.3961,-89.7903
USA,42.9000,-94.8333
USA,41.1833,-93.3667
USA,42.7561,-93.2011
USA,38.9333,-83.4167
USA,38.3311,-79.6586
USA,40.7053,-94.2428
USA,41.0372,-94.3942
USA,43.4386,-93.2253
USA,41.7664,-90.5403
USA,42.3942,-95.5150
USA,42.9311,-93.7933
USA,42.5864,-93.4364
USA,43.4500,-95.0667
USA,43.1025,-94.6833
USA,43.3828,-95.1842
USA,40.6833,-95.5667
USA,34.1853,-79.7239
USA,41.0097,-95.7736
USA,41.7564,-92.1844
USA,42.5269,-91.8781
USA,37.4667,-75.8667
USA,43.0900,-91.5581
USA,41.3900,-95.3714
USA,34.1200,-89.2947
USA,40.7500,-95.2000
USA,40.9486,-91.5647
USA,43.2794,-92.8106
USA,42.0728,-95.9956
USA,35.2167,-75.7167
USA,42.9656,-92.8706
USA,43.4500,-95.8833
USA,41.2667,-94.8667
USA,43.4300,-96.1686
USA,41.5078,-94.2269
USA,35.9667,-77.8000
USA,42.5069,-91.9014
USA,41.1500,-82.1000
USA,40.3833,-91.3833
USA,43.0864,-95.6292
USA,41.0194,-93.7503
USA,40.8333,-93.3000
USA,41.0167,-95.6667
USA,43.4036,-94.7472
USA,37.5833,-79.5000
USA,41.3044,-95.3844
USA,42.2667,-94.7333
USA,41.3278,-95.2522
USA,32.5861,-90.6261
USA,36.4167,-78.1500
USA,40.4000,-91.3667
USA,40.7936,-93.1408
USA,41.3214,-92.6467
USA,43.2044,-96.3061
USA,41.7967,-92.0708
USA,41.3656,-93.6481
USA,42.4981,-96.0692
USA,41.8167,-96.0167
USA,37.8167,-75.5833
USA,34.2675,-77.8997
USA,40.9269,-91.6800
USA,42.4667,-95.6667
USA,40.6458,-91.5639
USA,40.7361,-95.6431
USA,42.2864,-94.1664
USA,42.2833,-95.9000
USA,40.8744,-95.5667
USA,39.1333,-84.2333
USA,39.4333,-77.4500
USA,42.3969,-94.6292
USA,41.4247,-93.5869
USA,43.4178,-93.5347
USA,30.6264,-89.0550
USA,40.9333,-95.6833
USA,42.0500,-91.5500
USA,41.1500,-95.8000
USA,41.7167,-91.4000
USA,37.7000,-78.3000
USA,43.1833,-95.3831
USA,41.3328,-92.1975
USA,41.0833,-93.9833
USA,36.9500,-76.2833
USA,41.0167,-92.4333
USA,40.8250,-92.8925
USA,43.4706,-91.5108
USA,41.8264,-96.0506
USA,42.4194,-94.9761
USA,43.3000,-96.4667
USA,42.7333,-94.2000
USA,43.4144,-95.5314
USA,38.8500,-77.0333
USA,43.0558,-96.1525
USA,41.0167,-92.4333
USA,43.4483,-95.3247
USA,33.6000,-91.0833
USA,42.9833,-95.8333
USA,41.6403,-95.2875
USA,41.1769,-95.7683
USA,41.5686,-94.1400
USA,37.3033,-80.0553
USA,42.0500,-92.9000
USA,41.4075,-91.0728
USA,42.4081,-93.0731
USA,41.5667,-94.7833
USA,41.2667,-80.9500
USA,42.8125,-92.2575
USA,43.3817,-92.9233
USA,38.9833,-76.4667
USA,41.0244,-92.4083
USA,43.2742,-91.4711
USA,42.3964,-96.3778
USA,42.3167,-95.2500
USA,41.6381,-95.7883
USA,41.0036,-95.2419
USA,37.9833,-75.5333
USA,39.4500,-74.5833
USA,41.5736,-95.8811
USA,42.7256,-94.1953
USA,34.6314,-89.9592
USA,43.1500,-95.4667
USA,42.7333,-92.4667
USA,41.9644,-95.9725
USA,42.5772,-92.8050
USA,41.2300,-91.0500
USA,34.9000,-76.8833
USA,42.3000,-95.0500
USA,42.5833,-96.4333
USA,37.1942,-99.7633
USA,39.7133,-97.4517
USA,42.3167,-95.3333
USA,41.0086,-95.2414
USA,40.8333,-91.8333
USA,41.6425,-95.7825
USA,42.0647,-92.9244
USA,41.7167,-96.0167
USA,41.2878,-93.8064
USA,37.9333,-75.4333
USA,37.2969,-80.4939
USA,38.6833,-97.6000
USA,41.4714,-91.0464
USA,42.4686,-93.7972
USA,42.9842,-95.6897
USA,39.8667,-81.9000
USA,33.9500,-90.7667
USA,41.9644,-95.9917
USA,38.4611,-99.0139
USA,42.4028,-96.3581
USA,42.6800,-91.8750
USA,40.9667,-95.4667
USA,38.9500,-74.8833
USA,41.0772,-95.4800
USA,41.1247,-94.0514
USA,40.6233,-93.9508
USA,37.0167,-76.4500
USA,41.5000,-91.0500
USA,43.1333,-95.3833
USA,38.3900,-98.9503
USA,41.3761,-92.9203
USA,39.5756,-95.1108
USA,42.4322,-93.8061
USA,42.6469,-95.1933
USA,40.8356,-91.6222
USA,42.5356,-96.4108
USA,42.0656,-92.9081
USA,42.6467,-91.9131
USA,41.3894,-95.6811
USA,41.3697,-92.9800
USA,41.8553,-90.9200
USA,33.6000,-90.2667
USA,41.4833,-91.1167
USA,38.7500,-77.6333
USA,42.0500,-90.9167
USA,32.8500,-79.9333
USA,41.8394,-94.1106
USA,38.2500,-98.3000
USA,39.8386,-81.9167
USA,39.5486,-95.1183
USA,42.9500,-94.4167
USA,42.8931,-95.0653
USA,42.0500,-94.0500
USA,41.9500,-92.9500
USA,42.3167,-92.6333
USA,43.3633,-91.2161
USA,37.7167,-101.2500
USA,41.5339,-93.9503
USA,41.8667,-93.8167
USA,42.1833,-93.6000
USA,42.9833,-92.5667
USA,43.0500,-91.3667
USA,38.3333,-77.0333
USA,38.4694,-99.5519
USA,42.0667,-92.9333
USA,42.9786,-91.7889
USA,37.0156,-82.3214
USA,42.9183,-95.3369
USA,43.1792,-95.6603
USA,32.6000,-89.9167
USA,42.0000,-91.1333
USA,36.0167,-76.5667
USA,39.5750,-100.2642
USA,42.2333,-96.2333
USA,42.8169,-95.9711
USA,39.6000,-95.9667
USA,37.4372,-96.7669
USA,40.9342,-94.9794
USA,42.9369,-92.5703
USA,43.3197,-91.1617
USA,41.5167,-93.1000
USA,41.8333,-90.8333
USA,41.0167,-95.6667
USA,36.8500,-76.2833
USA,43.1631,-93.1953
USA,39.1775,-98.0414
USA,37.2667,-98.3167
USA,36.6950,-76.1356
USA,41.8306,-95.9311
USA,42.6853,-91.5325
USA,39.7997,-101.0422
USA,40.1919,-81.2147
USA,43.3667,-92.3667
USA,42.0697,-96.1258
USA,42.8103,-95.9750
USA,41.9811,-95.7769
USA,39.2144,-98.1767
USA,42.1703,-92.0078
USA,39.6981,-101.0039
USA,43.0453,-92.3122
USA,42.4875,-93.5414
USA,42.4831,-91.4592
USA,41.5836,-92.5497
USA,31.8606,-88.6964
USA,36.8708,-76.2289
USA,38.6892,-75.3592
USA,43.1533,-93.1981
USA,42.7292,-94.6614
USA,42.8644,-95.5467
USA,37.1944,-95.2875
USA,41.8625,-91.8025
USA,41.9172,-93.1358
USA,39.7333,-95.1833
USA,36.1000,-76.3333
USA,43.1653,-95.1467
USA,42.4733,-91.4517
USA,37.4314,-76.4414
USA,42.2500,-91.2833
USA,41.6650,-91.9978
USA,37.0486,-95.2142
USA,38.9089,-95.8150
USA,31.8667,-88.7000
USA,38.8167,-94.8167
USA,38.2661,-99.7514
USA,41.2553,-94.7650
USA,42.9217,-93.2828
USA,43.4022,-94.3831
USA,39.1167,-97.5667
USA,35.9172,-75.7000
USA,38.1944,-95.7361
USA,39.8167,-101.2333
USA,39.0706,-83.0197
USA,38.1936,-95.0725
USA,39.5883,-97.6581
USA,43.2947,-94.5117
USA,39.6000,-101.2167
USA,43.1369,-95.1444
USA,37.6983,-96.9706
USA,39.5722,-97.2836
USA,41.0458,-95.0869
USA,32.9833,-88.5667
USA,41.3150,-94.0183
USA,36.6167,-82.1833
USA,36.8167,-76.0333
USA,37.8925,-97.4828
USA,38.8619,-96.4892
USA,41.0333,-92.7833
USA,37.3842,-97.6431
USA,41.8497,-91.6764
USA,38.1833,-95.8000
USA,38.0333,-102.0000
USA,43.2053,-91.9536
USA,39.7242,-96.1258
USA,41.1761,-91.1922
USA,34.4642,-90.2158
USA,39.8667,-96.3667
USA,39.8678,-96.2544
USA,39.8833,-75.1667
USA,39.0636,-94.8958
USA,37.7167,-96.2333
USA,41.5117,-95.4414
USA,39.4483,-98.9703
USA,41.7450,-95.7092
USA,38.9708,-94.9775
USA,37.8183,-96.8444
USA,39.1500,-94.7833
USA,40.1525,-84.2372
USA,37.1244,-82.6339
USA,38.0781,-96.8878
USA,38.5000,-77.3000
USA,43.4231,-95.1394
USA,41.2825,-91.7078
USA,37.5333,-101.5667
USA,34.0667,-88.3833
USA,39.4767,-98.9714
USA,38.3703,-96.5483
USA,38.7500,-95.2833
USA,39.8967,-96.4250
USA,39.8833,-96.3500
USA,40.9667,-95.7167
USA,37.5514,-101.6344
USA,39.8775,-98.3036
USA,41.9500,-93.9167
USA,39.9028,-96.7683
USA,36.2500,-76.1333
USA,38.9408,-95.3397
USA,37.0072,-96.2722
USA,37.9500,-78.6333
USA,42.6333,-91.8633
USA,43.1808,-95.8528
USA,30.5333,-89.3667
USA,37.1833,-96.7167
USA,39.3686,-101.4467
USA,38.0333,-97.6667
USA,42.5739,-95.7133
USA,38.6667,-96.5000
USA,38.7672,-96.2567
USA,38.9833,-74.9167
USA,39.8311,-96.1833
USA,37.6558,-96.5353
USA,37.5333,-95.6667
USA,39.6000,-97.4003
USA,42.1669,-93.3097
USA,37.2758,-95.4728
USA,40.1311,-84.2342
USA,40.8167,-95.7500
USA,38.4167,-96.8167
USA,39.6194,-101.5442
USA,38.6500,-98.6667
USA,42.0167,-93.1667
USA,42.7117,-92.5847
USA,38.3667,-79.2667
USA,33.4692,-88.7822
USA,38.7833,-100.8667
USA,39.9333,-101.5000
USA,42.5167,-92.3333
USA,38.6453,-96.3506
USA,38.5658,-96.8478
USA,34.6081,-79.0592
USA,39.9167,-98.7000
USA,38.9267,-97.2128
USA,39.7500,-95.5500
USA,37.6769,-95.4472
USA,38.9486,-99.5647
USA,38.6758,-96.5097
USA,37.5297,-95.6744
USA,39.5833,-96.4000
USA,38.5636,-99.2350
USA,39.7167,-100.8000
USA,37.8264,-99.6542
USA,37.7447,-100.0328
USA,37.9000,-95.0667
USA,39.1333,-78.1167
USA,39.2000,-99.1833
USA,31.4333,-88.4833
USA,37.0247,-97.6092
USA,40.7667,-95.7500
USA,37.0667,-98.9667
USA,40.7672,-95.3800
USA,37.2617,-97.7689
USA,37.2333,-95.9667
USA,37.3931,-97.3497
USA,38.9644,-97.0119
USA,38.7667,-95.2000
USA,38.7297,-98.2250
USA,39.7811,-97.8956
USA,37.2333,-100.9000
USA,39.4167,-83.1167
USA,38.9167,-99.7333
USA,33.5650,-88.3136
USA,42.5006,-92.3319
USA,37.3150,-96.6625
USA,39.2833,-76.6167
USA,36.8167,-82.8667
USA,38.3314,-98.3131
USA,39.8183,-97.6375
USA,37.5000,-96.4000
USA,37.0333,-95.6167
USA,38.7711,-97.8564
USA,37.2333,-95.9833
USA,43.4047,-95.7483
USA,39.2425,-98.8678
USA,37.5000,-96.8333
USA,39.4575,-98.1125
USA,30.3678,-89.4544
USA,37.7500,-75.7667
USA,40.8500,-94.2000
USA,37.0103,-95.9356
USA,38.6689,-99.7883
USA,39.7756,-96.3503
USA,37.0631,-97.0400
USA,38.3667,-96.6500
USA,39.5539,-97.0631
USA,43.0533,-92.0372
USA,40.0561,-84.3553
USA,38.2656,-97.3883
USA,37.0614,-95.6356
USA,37.6833,-75.7167
USA,39.5000,-98.5500
USA,39.4989,-96.4025
USA,37.0203,-96.1753
USA,33.4311,-90.9108
USA,39.9500,-75.1500
USA,41.7797,-91.1269
USA,37.5433,-99.6383
USA,39.4000,-101.0500
USA,37.2225,-96.0547
USA,37.2167,-95.9833
USA,39.8167,-101.1333
USA,37.0103,-96.0114
USA,39.8050,-97.4583
USA,39.3925,-101.0689
USA,37.9331,-98.2500
USA,38.2006,-99.5344
USA,31.7667,-91.0167
USA,38.2833,-78.0833
USA,37.5464,-95.8328
USA,39.5067,-98.5378
USA,39.8458,-95.7517
USA,37.6333,-97.7833
USA,39.6539,-95.9808
USA,40.6167,-82.3333
USA,38.4128,-96.7669
USA,37.9697,-97.5547
USA,37.2733,-99.3289
USA,39.3517,-101.7875
USA,37.6333,-100.3500
USA,37.6500,-98.4056
USA,38.6367,-98.8722
USA,39.6250,-100.4233
USA,37.2000,-96.0000
USA,39.1306,-102.0258
USA,39.0356,-100.1178
USA,38.8167,-95.7000
USA,31.4667,-90.9667
USA,38.1000,-95.0167
USA,37.2833,-75.9333
USA,37.7206,-97.7936
USA,37.5333,-77.4167
USA,41.6167,-93.8833
USA,43.2353,-94.0417
USA,39.3444,-101.7078
USA,38.8972,-100.1136
USA,40.9833,-82.7000
USA,39.9000,-96.8833
USA,38.9581,-100.5533
USA,37.6475,-96.0781
USA,38.5667,-96.8500
USA,37.2167,-97.2500
USA,39.1136,-100.4653
